id	Poblacion	geometry
18	1120801	{"type":"MultiPolygon","coordinates":[[[[-56.704369,-27.579191],[-56.69839,-27.579191],[-56.686433,-27.559221],[-56.688426,-27.552565],[-56.696397,-27.552565],[-56.704369,-27.579191]]],[[[-56.716326,-27.575863],[-56.706362,-27.565878],[-56.700383,-27.539252],[-56.702376,-27.532595],[-56.716326,-27.519282],[-56.722305,-27.539252],[-56.734262,-27.559221],[-56.754191,-27.572535],[-56.77412,-27.579191],[-56.752198,-27.592504],[-56.734262,-27.592504],[-56.716326,-27.575863]]],[[[-56.895687,-27.552565],[-56.911631,-27.539252],[-56.93156,-27.535923],[-56.923588,-27.545908],[-56.923588,-27.555893],[-56.915616,-27.565878],[-56.901666,-27.569206],[-56.879744,-27.58252],[-56.887716,-27.559221],[-56.895687,-27.552565]]],[[[-56.915616,-27.422761],[-56.921595,-27.422761],[-56.94551,-27.429417],[-56.955474,-27.439402],[-56.979389,-27.449387],[-56.991347,-27.466029],[-57.023233,-27.476014],[-57.027219,-27.48267],[-56.997325,-27.485999],[-56.969425,-27.492655],[-56.955474,-27.512625],[-56.929567,-27.525938],[-56.909638,-27.532595],[-56.901666,-27.54258],[-56.885723,-27.555893],[-56.873765,-27.58252],[-56.851844,-27.592504],[-56.829922,-27.595833],[-56.817964,-27.58252],[-56.800028,-27.572535],[-56.748213,-27.56255],[-56.738248,-27.549236],[-56.732269,-27.525938],[-56.726291,-27.512625],[-56.728284,-27.50264],[-56.74622,-27.505968],[-56.766149,-27.50264],[-56.804014,-27.476014],[-56.815971,-27.476014],[-56.839886,-27.459372],[-56.859815,-27.439402],[-56.88373,-27.426089],[-56.901666,-27.422761],[-56.915616,-27.422761]]],[[[-56.02479,-27.322912],[-56.036747,-27.312927],[-56.060662,-27.30627],[-56.08657,-27.309598],[-56.122442,-27.319583],[-56.132406,-27.32624],[-56.150342,-27.329568],[-56.158314,-27.336225],[-56.172264,-27.342881],[-56.182229,-27.349538],[-56.198172,-27.369508],[-56.210129,-27.382821],[-56.230058,-27.386149],[-56.236037,-27.402791],[-56.253973,-27.406119],[-56.267924,-27.402791],[-56.283867,-27.409448],[-56.293831,-27.419432],[-56.293831,-27.436074],[-56.28586,-27.449387],[-56.283867,-27.4627],[-56.293831,-27.492655],[-56.303796,-27.499312],[-56.319739,-27.519282],[-56.337675,-27.52261],[-56.34764,-27.54258],[-56.351625,-27.555893],[-56.351625,-27.575863],[-56.359597,-27.589176],[-56.37554,-27.602489],[-56.395469,-27.605818],[-56.415398,-27.605818],[-56.431341,-27.595833],[-56.435327,-27.589176],[-56.469207,-27.569206],[-56.487143,-27.56255],[-56.4991,-27.552565],[-56.507072,-27.525938],[-56.523015,-27.505968],[-56.538958,-27.489327],[-56.542944,-27.472685],[-56.554901,-27.466029],[-56.554901,-27.459372],[-56.568852,-27.449387],[-56.582802,-27.449387],[-56.600738,-27.432746],[-56.606717,-27.432746],[-56.650561,-27.459372],[-56.678461,-27.4627],[-56.688426,-27.456044],[-56.706362,-27.456044],[-56.718319,-27.466029],[-56.722305,-27.479342],[-56.716326,-27.495984],[-56.706362,-27.505968],[-56.69839,-27.529267],[-56.678461,-27.545908],[-56.678461,-27.56255],[-56.688426,-27.579191],[-56.706362,-27.58252],[-56.724298,-27.599161],[-56.74622,-27.605818],[-56.770135,-27.599161],[-56.796042,-27.585848],[-56.829922,-27.605818],[-56.849851,-27.605818],[-56.903659,-27.585848],[-56.917609,-27.572535],[-56.923588,-27.572535],[-56.941524,-27.559221],[-56.949496,-27.539252],[-56.957467,-27.529267],[-56.965439,-27.50264],[-56.979389,-27.492655],[-57.027219,-27.485999],[-57.037183,-27.479342],[-57.100956,-27.485999],[-57.118892,-27.492655],[-57.134835,-27.492655],[-57.146793,-27.48267],[-57.152772,-27.48267],[-57.230495,-27.469357],[-57.250424,-27.449387],[-57.26836,-27.439402],[-57.280317,-27.429417],[-57.302239,-27.426089],[-57.326154,-27.409448],[-57.338111,-27.409448],[-57.371991,-27.419432],[-57.395905,-27.419432],[-57.41982,-27.429417],[-57.439749,-27.439402],[-57.473629,-27.442731],[-57.507508,-27.442731],[-57.527437,-27.436074],[-57.54338,-27.432746],[-57.561316,-27.416104],[-57.585231,-27.402791],[-57.609146,-27.396134],[-57.635054,-27.376164],[-57.65299,-27.36618],[-57.670926,-27.339553],[-57.696833,-27.32624],[-57.704805,-27.32624],[-57.730713,-27.336225],[-57.766585,-27.339553],[-57.794486,-27.342881],[-57.814415,-27.336225],[-57.826372,-27.32624],[-57.842315,-27.309598],[-57.856266,-27.282972],[-57.882173,-27.269659],[-57.896124,-27.26633],[-57.931996,-27.263002],[-57.959896,-27.272987],[-57.97584,-27.272987],[-58.009719,-27.259674],[-58.061534,-27.259674],[-58.071499,-27.263002],[-58.087442,-27.276315],[-58.121321,-27.276315],[-58.155201,-27.279644],[-58.177123,-27.276315],[-58.197052,-27.279644],[-58.242888,-27.263002],[-58.272782,-27.26633],[-58.290718,-27.276315],[-58.360469,-27.282972],[-58.372427,-27.289628],[-58.416271,-27.289628],[-58.454136,-27.279644],[-58.476058,-27.269659],[-58.493994,-27.269659],[-58.499972,-27.272987],[-58.51193,-27.289628],[-58.519902,-27.292957],[-58.545809,-27.292957],[-58.561752,-27.299613],[-58.589653,-27.319583],[-58.60161,-27.322912],[-58.615561,-27.319583],[-58.623532,-27.32624],[-58.639476,-27.336225],[-58.669369,-27.359523],[-58.701255,-27.362851],[-58.745099,-27.382821],[-58.757057,-27.382821],[-58.769014,-27.376164],[-58.780972,-27.382821],[-58.792929,-27.392806],[-58.796915,-27.406119],[-58.808872,-27.422761],[-58.856702,-27.466029],[-58.880617,-27.499312],[-58.880617,-27.529267],[-58.878624,-27.549236],[-58.870652,-27.559221],[-58.870652,-27.579191],[-58.882609,-27.599161],[-58.882609,-27.609146],[-58.868659,-27.622459],[-58.83478,-27.645757],[-58.818837,-27.682369],[-58.808872,-27.782218],[-58.822822,-27.838799],[-58.842751,-27.875411],[-58.844744,-27.892052],[-58.842751,-27.91535],[-58.828801,-27.961947],[-58.832787,-27.97526],[-58.842751,-27.991901],[-58.858695,-28.011871],[-58.860688,-28.021856],[-58.860688,-28.051811],[-58.880617,-28.068452],[-58.898553,-28.081766],[-58.926453,-28.108392],[-58.944389,-28.135019],[-58.984247,-28.141675],[-59.028091,-28.135019],[-59.053999,-28.128362],[-59.061971,-28.128362],[-59.071935,-28.135019],[-59.079907,-28.15166],[-59.089871,-28.181615],[-59.085885,-28.198256],[-59.105814,-28.218226],[-59.1098,-28.228211],[-59.1098,-28.244853],[-59.101829,-28.268151],[-59.101829,-28.301434],[-59.103821,-28.32806],[-59.099836,-28.334717],[-59.0819,-28.34803],[-59.075921,-28.364672],[-59.077914,-28.397955],[-59.085885,-28.421253],[-59.085885,-28.434566],[-59.069942,-28.451208],[-59.055992,-28.471178],[-59.04802,-28.487819],[-59.053999,-28.507789],[-59.083892,-28.537744],[-59.087878,-28.557714],[-59.099836,-28.574355],[-59.097843,-28.597653],[-59.105814,-28.614295],[-59.105814,-28.634265],[-59.09585,-28.647578],[-59.0819,-28.657563],[-59.077914,-28.66422],[-59.093857,-28.687518],[-59.101829,-28.714144],[-59.117772,-28.744099],[-59.135708,-28.767397],[-59.155637,-28.784039],[-59.161616,-28.807337],[-59.15763,-28.843948],[-59.15763,-28.877231],[-59.169587,-28.907186],[-59.183537,-28.927156],[-59.195495,-28.937141],[-59.205459,-28.953782],[-59.211438,-28.983737],[-59.209445,-28.99705],[-59.199481,-29.013692],[-59.199481,-29.030333],[-59.213431,-29.053631],[-59.249303,-29.083586],[-59.275211,-29.100228],[-59.303112,-29.106884],[-59.333005,-29.106884],[-59.346955,-29.113541],[-59.358913,-29.126854],[-59.364891,-29.150152],[-59.396778,-29.190092],[-59.402757,-29.216719],[-59.408735,-29.220047],[-59.43265,-29.220047],[-59.490444,-29.236688],[-59.50838,-29.250002],[-59.512366,-29.276628],[-59.512366,-29.316568],[-59.516352,-29.336538],[-59.532295,-29.353179],[-59.560196,-29.369821],[-59.594075,-29.383134],[-59.60404,-29.393119],[-59.606032,-29.40976],[-59.600054,-29.419745],[-59.586103,-29.436387],[-59.580125,-29.459685],[-59.584111,-29.502953],[-59.590089,-29.516266],[-59.592082,-29.532908],[-59.590089,-29.542893],[-59.592082,-29.552878],[-59.590089,-29.569519],[-59.600054,-29.582832],[-59.608025,-29.652727],[-59.614004,-29.669368],[-59.614004,-29.689338],[-59.610018,-29.715965],[-59.61799,-29.775874],[-59.635926,-29.795844],[-59.657848,-29.829127],[-59.659841,-29.84244],[-59.655855,-29.852425],[-59.619983,-29.879052],[-59.60404,-29.90235],[-59.592082,-29.938961],[-59.592082,-29.968916],[-59.580125,-29.988886],[-59.566174,-30.005527],[-59.568167,-30.015512],[-59.580125,-30.045467],[-59.598061,-30.07875],[-59.612011,-30.102048],[-59.615997,-30.112033],[-59.61799,-30.132003],[-59.63194,-30.168615],[-59.63194,-30.181928],[-59.625961,-30.211883],[-59.639912,-30.241837],[-59.663827,-30.255151],[-59.70767,-30.265135],[-59.711656,-30.271792],[-59.70767,-30.291762],[-59.69372,-30.311732],[-59.671798,-30.321717],[-59.665819,-30.328373],[-59.671798,-30.338358],[-59.657848,-30.351671],[-59.635926,-30.358328],[-59.63194,-30.368313],[-59.633933,-30.384955],[-59.621976,-30.401596],[-59.615997,-30.418238],[-59.602047,-30.431551],[-59.586103,-30.434879],[-59.580125,-30.414909],[-59.572153,-30.408253],[-59.576139,-30.398268],[-59.566174,-30.358328],[-59.566174,-30.348343],[-59.546245,-30.338358],[-59.522331,-30.341687],[-59.48048,-30.341687],[-59.474501,-30.33503],[-59.464537,-30.33503],[-59.464537,-30.325045],[-59.4466,-30.325045],[-59.440622,-30.328373],[-59.428664,-30.318388],[-59.412721,-30.321717],[-59.380835,-30.321717],[-59.358913,-30.325045],[-59.346955,-30.325045],[-59.338984,-30.33503],[-59.336991,-30.341687],[-59.325033,-30.351671],[-59.303112,-30.348343],[-59.299126,-30.358328],[-59.277204,-30.358328],[-59.251296,-30.364985],[-59.227381,-30.364985],[-59.223395,-30.355],[-59.193502,-30.331702],[-59.173573,-30.325045],[-59.17158,-30.318388],[-59.15763,-30.321717],[-59.143679,-30.318388],[-59.131722,-30.288434],[-59.113786,-30.281777],[-59.1098,-30.27512],[-59.089871,-30.261807],[-59.075921,-30.258479],[-59.0819,-30.248494],[-59.063963,-30.231852],[-59.052006,-30.235181],[-59.046027,-30.228524],[-59.012148,-30.221867],[-58.998198,-30.225196],[-58.990226,-30.218539],[-58.962325,-30.225196],[-58.938411,-30.231852],[-58.930439,-30.241837],[-58.918482,-30.241837],[-58.912503,-30.248494],[-58.894567,-30.245166],[-58.880617,-30.245166],[-58.872645,-30.238509],[-58.84873,-30.231852],[-58.83478,-30.231852],[-58.822822,-30.225196],[-58.818837,-30.218539],[-58.792929,-30.215211],[-58.763035,-30.215211],[-58.747092,-30.211883],[-58.741113,-30.198569],[-58.693284,-30.175271],[-58.683319,-30.175271],[-58.667376,-30.165286],[-58.643461,-30.165286],[-58.631504,-30.175271],[-58.60161,-30.168615],[-58.585667,-30.15863],[-58.575703,-30.15863],[-58.553781,-30.185256],[-58.541823,-30.181928],[-58.52588,-30.188584],[-58.49798,-30.208554],[-58.470079,-30.201898],[-58.462107,-30.208554],[-58.456129,-30.218539],[-58.444171,-30.221867],[-58.4362,-30.231852],[-58.414278,-30.235181],[-58.40232,-30.245166],[-58.386377,-30.251822],[-58.380398,-30.258479],[-58.346519,-30.271792],[-58.332569,-30.268464],[-58.29869,-30.245166],[-58.284739,-30.245166],[-58.26481,-30.255151],[-58.244881,-30.271792],[-58.222959,-30.278449],[-58.209009,-30.288434],[-58.193066,-30.311732],[-58.193066,-30.33503],[-58.183101,-30.345015],[-58.177123,-30.358328],[-58.153208,-30.384955],[-58.139257,-30.404924],[-58.131286,-30.404924],[-58.093421,-30.421566],[-58.071499,-30.424894],[-58.073492,-30.434879],[-58.071499,-30.448192],[-58.075485,-30.458177],[-58.069506,-30.474819],[-58.073492,-30.481475],[-58.057549,-30.498117],[-58.059541,-30.514759],[-58.067513,-30.524743],[-58.06552,-30.528072],[-58.069506,-30.544713],[-58.059541,-30.55137],[-58.057549,-30.558027],[-58.03762,-30.568011],[-58.033634,-30.597966],[-58.023669,-30.601295],[-58.011712,-30.611279],[-57.999754,-30.617936],[-57.97584,-30.637906],[-57.97584,-30.647891],[-57.953918,-30.647891],[-57.945946,-30.654547],[-57.894131,-30.667861],[-57.872209,-30.681174],[-57.850287,-30.701144],[-57.846301,-30.717785],[-57.840322,-30.721114],[-57.822386,-30.717785],[-57.808436,-30.731099],[-57.808436,-30.714457],[-57.810429,-30.694487],[-57.820393,-30.681174],[-57.838329,-30.667861],[-57.844308,-30.657876],[-57.844308,-30.634578],[-57.848294,-30.617936],[-57.870216,-30.597966],[-57.888152,-30.587981],[-57.888152,-30.558027],[-57.886159,-30.541385],[-57.890145,-30.51143],[-57.876195,-30.498117],[-57.864237,-30.481475],[-57.844308,-30.468162],[-57.808436,-30.451521],[-57.796479,-30.448192],[-57.778542,-30.434879],[-57.768578,-30.418238],[-57.736691,-30.408253],[-57.696833,-30.384955],[-57.68089,-30.368313],[-57.647011,-30.345015],[-57.637046,-30.328373],[-57.635054,-30.311732],[-57.625089,-30.278449],[-57.615125,-30.255151],[-57.617117,-30.248494],[-57.635054,-30.218539],[-57.65299,-30.201898],[-57.649004,-30.188584],[-57.641032,-30.178599],[-57.623096,-30.175271],[-57.615125,-30.178599],[-57.587224,-30.178599],[-57.549359,-30.165286],[-57.487579,-30.128675],[-57.469643,-30.115362],[-57.459678,-30.102048],[-57.445728,-30.072094],[-57.429785,-30.052124],[-57.40587,-30.028826],[-57.371991,-30.015512],[-57.352062,-30.008856],[-57.336118,-29.988886],[-57.326154,-29.965588],[-57.324161,-29.92232],[-57.328147,-29.895693],[-57.322168,-29.872395],[-57.300246,-29.839112],[-57.290282,-29.825799],[-57.230495,-29.779203],[-57.202594,-29.779203],[-57.170708,-29.782531],[-57.142807,-29.775874],[-57.118892,-29.762561],[-57.098963,-29.745919],[-57.049141,-29.70598],[-57.037183,-29.699323],[-57.02124,-29.682682],[-57.005297,-29.656055],[-56.989354,-29.64607],[-56.971418,-29.64607],[-56.965439,-29.636085],[-56.971418,-29.606131],[-56.949496,-29.582832],[-56.93156,-29.572847],[-56.905652,-29.542893],[-56.895687,-29.536236],[-56.885723,-29.522923],[-56.827929,-29.492968],[-56.808,-29.479655],[-56.806007,-29.466342],[-56.798035,-29.456357],[-56.778106,-29.439715],[-56.778106,-29.413089],[-56.776113,-29.396447],[-56.768142,-29.383134],[-56.748213,-29.373149],[-56.716326,-29.369821],[-56.700383,-29.363164],[-56.650561,-29.2733],[-56.648568,-29.256658],[-56.654546,-29.226703],[-56.646575,-29.203405],[-56.60871,-29.166794],[-56.594759,-29.140167],[-56.594759,-29.133511],[-56.584795,-29.120198],[-56.566859,-29.116869],[-56.548923,-29.120198],[-56.536965,-29.113541],[-56.517036,-29.096899],[-56.471199,-29.086915],[-56.425363,-29.080258],[-56.411412,-29.066945],[-56.411412,-29.050303],[-56.399455,-29.027005],[-56.399455,-29.01702],[-56.413405,-29.007035],[-56.415398,-29.000379],[-56.40942,-28.97708],[-56.389491,-28.953782],[-56.337675,-28.933812],[-56.329703,-28.927156],[-56.301803,-28.900529],[-56.297817,-28.890544],[-56.297817,-28.853933],[-56.301803,-28.813993],[-56.293831,-28.797352],[-56.28586,-28.790695],[-56.259952,-28.777382],[-56.208137,-28.774054],[-56.192193,-28.774054],[-56.180236,-28.767397],[-56.160307,-28.740771],[-56.14835,-28.714144],[-56.118456,-28.680861],[-56.082584,-28.654235],[-56.050697,-28.62428],[-56.026783,-28.617623],[-56.010839,-28.607638],[-56.002868,-28.594325],[-56.002868,-28.577684],[-56.02479,-28.5444],[-56.02479,-28.531087],[-56.022797,-28.521102],[-56.008846,-28.504461],[-55.996889,-28.501132],[-55.959024,-28.494476],[-55.949059,-28.494476],[-55.913187,-28.481163],[-55.883294,-28.481163],[-55.881301,-28.471178],[-55.893258,-28.434566],[-55.90123,-28.414596],[-55.90123,-28.401283],[-55.877315,-28.361344],[-55.86735,-28.354687],[-55.851407,-28.354687],[-55.827492,-28.361344],[-55.803578,-28.364672],[-55.757741,-28.368],[-55.739805,-28.377985],[-55.727847,-28.391298],[-55.719876,-28.421253],[-55.703933,-28.42791],[-55.691975,-28.417925],[-55.687989,-28.38797],[-55.66806,-28.341374],[-55.670053,-28.331389],[-55.685997,-28.318076],[-55.703933,-28.311419],[-55.735819,-28.284792],[-55.765713,-28.278136],[-55.77767,-28.268151],[-55.781656,-28.254838],[-55.769698,-28.241524],[-55.735819,-28.228211],[-55.713897,-28.228211],[-55.691975,-28.218226],[-55.652117,-28.181615],[-55.634181,-28.178287],[-55.626209,-28.17163],[-55.620231,-28.15166],[-55.620231,-28.138347],[-55.644146,-28.13169],[-55.656103,-28.115049],[-55.678025,-28.105064],[-55.693968,-28.091751],[-55.70194,-28.095079],[-55.71589,-28.081766],[-55.71589,-28.065124],[-55.735819,-28.065124],[-55.757741,-28.061796],[-55.757741,-28.048483],[-55.749769,-28.038498],[-55.749769,-28.028513],[-55.77767,-28.008543],[-55.775677,-27.998558],[-55.783649,-27.991901],[-55.787634,-27.981916],[-55.803578,-27.971932],[-55.801585,-27.965275],[-55.811549,-27.951962],[-55.821514,-27.951962],[-55.813542,-27.918679],[-55.819521,-27.908694],[-55.831478,-27.905365],[-55.835464,-27.888724],[-55.831478,-27.885396],[-55.827492,-27.855441],[-55.841443,-27.845456],[-55.847421,-27.832143],[-55.837457,-27.822158],[-55.837457,-27.802188],[-55.831478,-27.795531],[-55.897244,-27.682369],[-55.978953,-27.54258],[-56.002868,-27.525938],[-56.028775,-27.50264],[-56.032761,-27.485999],[-56.03874,-27.479342],[-56.03874,-27.466029],[-56.044719,-27.456044],[-56.054683,-27.449387],[-56.054683,-27.419432],[-56.036747,-27.412776],[-56.042726,-27.402791],[-56.028775,-27.386149],[-56.028775,-27.372836],[-56.034754,-27.36618],[-56.03874,-27.34621],[-56.02479,-27.336225],[-56.02479,-27.322912]]]]}
